nghb_name;nghb_external_code;city_id
San Francisco;9143;2470
Sivilimora;9176;2470
Las Flores (Gerocoa);1413;2470
San Vicente;1414;2470
Anáhuac;2259;2470
Capitahuasa;8776;2470
Cuesta de Manojaqui;8799;2470
El Remudadero;8877;2470
Guayparín;8925;2470
La Esperanza;8959;2470
Los Norotes;9078;2470
Providencia;9119;2470
La Iguana Sur (El Coyote);8967;2470
Los Arbolitos;9049;2470
Los Mautos;9071;2470
Rosarito;9131;2470
Yecora;1446;2536
La Tijera;1447;2536
Maycoba;1448;2536
Santa Rosa;1450;2536
Santa Ana;1449;2536
Tepoca;1451;2536
La Quemada;1452;2536
San Nicolás;1453;2536
La Trinidad;1454;2536
Guadalupe de Tayopa;1455;2536
La Concepción;1456;2536
Navojoa Centro;1457;2509
Estadio Viejo;2790;2509
Buenavista;3299;2509
Pueblo Nuevo;1459;2509
Tierra Blanca;1461;2509
Constitución;1460;2509
Campestre;3307;2509
Camino Real;3378;2509
Villa Lourdes;2017;2509
Los Arcos;2;2509
San Ignacio Cohuirimpo;996;2509
Santa Fe;2795;2509
Hacienda Vieja;2796;2509
Tetanchopo;1462;2509
Villa del Sol;2016;2509
Álamo;1463;2509
Reforma;1464;2509
Residencial La Huerta;1;2509
Los Naranjos;1466;2509
Mezquital de Pueblo Viejo;2015;2509
Aviación;1467;2509
Hidalgo;1468;2509
Moderna;1469;2509
Nogalitos;1470;2509
CTM Obrera;2797;2509
El Paraíso;2748;2540
El Deseo;2726;2540
Lontanasa;2852;2540
Plan de Guadalupe;3027;2540
Fátima;2785;2540
Dos Arbolitos;2973;2540
El Herradero;2735;2540
San José;2910;2540
El Caoba;2708;2540
El Cristo;2721;2540
El Paraíso;2747;2540
La Nueva Lucha;2823;2540
San Nicolás;2934;2540
Buena Vista;2683;2540
San Cosme;2897;2540
Plan de Guadalupe;967;2540
El Chaparral;2716;2540
Santa Catalina;2937;2540
Santa Cruz;985;2540
Bienvenido;2681;2540
El Achotal;2702;2540
La Mina;2822;2540
San Andrés;2891;2540
San Juanito;2916;2540
El Carmen;2977;2540
La Lucha;3008;2540
El Clavo;2719;2540
Ejido Mariano Escobedo (Bloque 1407);2893;2485
16 de Septiembre;4407;2485
Campo Guadalupe Verduzco;4645;2485
Buena Vista [Fraccionamiento Campestre];6223;2497
Campo Sergio López Luna;6259;2497
Crisosa (Cribadora de Sonora);6314;2497
El Chinalito;6361;2497
El Cimarrón;6447;2497
El Pozo Nuevo;6574;2497
El Ranchito;6582;2497
El Tren Grande;6660;2497
Francisco Villanes;6718;2497
Guadalupe;6736;2497
La Galera;6866;2497
La Loma (La Lomita);6898;2497
La Victoria;6993;2497
La Victoria (La Crinolina) [Corrales];6995;2497
Latifundio San Jorge;7061;2497
Los Ingenieros;7115;2497
Maduma;7169;2497
Manuel Ávila Saavedra;7173;2497
Marlén;7185;2497
Norababi;7229;2497
San Gerónimo;7457;2497
San Juan de los Pinos;7505;2497
San Juanico el Alto (La Victoria);7514;2497
San Judas;7515;2497
Santa Emilia;7623;2497
UGRS;7741;2497
Andrés Beltrán;6187;2497
Cerro las Hormigas (Jesús Mario);6281;2497
El Alamito (Campo el Chale);6396;2497
El Cable (Santa Mercedes);6404;2497
El Garambullo;6479;2497
El Pinal (El Alamito);6559;2497
El Recodo;6589;2497
El Resbaladero;6604;2497
El Rodeo;6610;2497
El Sacrificio;6618;2497
Francisco Bustamante;6712;2497
Jesús Ramírez (El Alamito);6774;2497
Jorge Rosales;6779;2497
Los Gallos;7111;2497
Lotes Campestres CESUES;7160;2497
Pozo de Toyos;7281;2497
Real del Molinito [Campestre];7339;2497
René Vázquez;7340;2497
San Alberto (Campo la Loma);7377;2497
San Francisco de Batéc Viejo;7452;2497
San Francisquito;7454;2497
San José;7487;2497
San Juan del Río;7506;2497
San Juanico el Alto;7513;2497
San Salvador;7574;2497
Santa Rosa;7671;2497
Tacupeto;7712;2497
San Jose de Gracia;185;2497
Arivechi;6196;2497
Buenavista;6225;2497
Campo Nuevo;6256;2497
Chano Quintero;6284;2497
Danny;6332;2497
El Álamo [Fraccionamiento Campestre];6365;2497
El Recobeco;6588;2497
El Resbaladero Dos;6605;2497
El Sacrificio;6619;2497
Fraccionamiento Villas de San Pedro;6711;2497
Gabriel Álvarez;6720;2497
La Colmena (Pozo Dos) [Huerta];6833;2497
Las Praderas;7048;2497
Los Chinos;7091;2497
Los Nogales;7131;2497
Los Paredones;7137;2497
Porcícola Aval;7266;2497
Raúl Corrales;7303;2497
Rancho Diana;7315;2497
Rancho Noriega;7323;2497
San Bartolo;7398;2497
San Eduardo Uno;7412;2497
San Fernando;7425;2497
Santa Catalina;7597;2497
Santa Cruz;7605;2497
Santa Laura;7639;2497
Sierra Grande Alimentos;7698;2497
Block Carolina;6219;2497
Block Mexicano de Tacupeto;6220;2497
San Qüilmas;7556;2497
Taller Mecánico Diésel;7714;2497
El Maguachi;6506;2497
El Porvenir (El Palomar);6568;2497
El Seri;6632;2497
Los Juancitos;7120;2497
Molino Trujillo;7207;2497
Paloma Agroindustrial;7245;2497
Productos de Concreto Internacional;7293;2497
Viva Sonora;7778;2497
Campestre los Tabachines;2771;2497
San José;7489;2497
Agroecológico;6159;2497
Buenos Aires;6227;2497
Charro Granillo;6287;2497
Corrales Borregos (Rancho el Mexicano);6308;2497
Finca el Arcangel;6701;2497
Corrales San José;6309;2497
El Crucero (Cuchilla la Pagasa);6456;2497
Gonzalo Acevedo (Guadalupe);6725;2497
Grupo Agroindustrial Sonorense;6732;2497
La Casona;6822;2497
Picapiedra (Granja Picapiedra);7253;2497
Porcícola Santa Bruna;7272;2497
Residencial Santa Sofía;3036;2455
Bugambilias;2041;2455
Privada Real del Valle;2500;2455
Valles Españoles;2754;2455
Versalles;2653;2455
San Rafael;118;2455
Rincón San Rafael;2842;2455
Parque Industrial CANACINTRA II;1374;2455
Rincón Las Palmas;2739;2455
Palmillas Residencial;2654;2455
Palma Dorada;2747;2455
Fuentes Del Valle;1370;2455
Rincón del Valle;119;2455
Hacienda Molino de Flores;2161;2455
Villa Contenta;122;2455
Las Palmas;121;2455
Villa Serena;2751;2455
INFONAVIT Las Flores;120;2455
Industrial El Palmito;123;2455
Salvador Alvarado;124;2455
ISSSTE Insurgentes;2032;2455
Nuevo Culiacán;126;2455
Morelos;125;2455
Virreyes SC;127;2455
Balcones de San Miguel;128;2455
Colinas Del Parque;129;2455
Colina del Rey;2034;2455
Loma Linda;130;2455
El Tapiro;2426;2539
Campo Hermenegildo Romero;2449;2539
Campo de Guadalupe Ríos Ramos;2453;2539
Campo de Santiago Cossio;2432;2539
Gerardo Cuén Contreras (La Virgen);5111;2485
Germán Haros;5114;2485
Guadalupe Navarro;5133;2485
Hipólito Rodríguez;5157;2485
Jorge Arturo Muñoz Campas;5198;2485
José Gómez;5214;2485
Juan Adolfo Figueroa;5233;2485
La Cabaña;5267;2485
La Cabaña;5268;2485
La Criba (Sosa Rancho);5284;2485
La Posesión;5359;2485
Las Amapas;5399;2485
Las Parcelas;5420;2485
Los Algodones;5446;2485
Los Garcías;5469;2485
Los Naranjos (La Zapeta);5485;2485
Miguel Encinas;5586;2485
Oscar Ruso Salido (La Parcela);5623;2485
Porfirio Castro;5670;2485
San Antonio;5835;2485
San Antonio (Bahía de Perla);5837;2485
San Fernando (Agustín Ibarra);5844;2485
San Miguelito;5871;2485
Santa Anita;5881;2485
San Miguel;250;2544
Adolfo López Mateos;1844;2544
Graciela Pintado de Madrazo;2625;2544
Villa Maya;1574;2544
Magisterial;1841;2544
Ecológica Lic. Carlos A. Madrazo Becerra;1843;2544
San Francisco;252;2544
Magisterial 2;1842;2544
Solidaridad Nacional A C;1453;2544
Santo Domingo;253;2544
Vicente Guerrero;254;2544
La Esperanza;1154;2544
Asturias;1846;2544
San Isidro;255;2544
Buenavista;1456;2544
Villas de Oriente;1503;2544
Las Rosas;257;2544
Jorge Díaz Serrano;1845;2544
Xochimilco;258;2544
Delicias;1071;2544
Santa Amalia;259;2544
La Joya;1847;2544
PEMEX (Cobertizo);261;2544
Morelos;1458;2544
Fovissste;1457;2544
Empleado de Confianza;1095;2544
Lázaro Cárdenas Del Rio;262;2544
Pedro C Colorado;1209;2547
Jardines de Mezcalapa;1962;2547
Avenida de La Juventud;1419;2547
Los Angeles;1179;2547
Comisión Federal de Electricidad;1417;2547
Los Frutales;1963;2547
Guadalupe;1123;2547
Pueblo Nuevo;1416;2547
General Francisco Villa Poblado C 31;1446;2547
Huimanguillo Centro;268;2547
Nuevo Centro de Convivencia;1054;2547
5 de Mayo;1061;2547
Mastelero;1445;2547
Huimanguillo;1128;2547
Club Liberal;1063;2547
La Ceiba (infonavit);1418;2547
Magisterial;1964;2547
Paso y Playa;2327;2547
Río Seco y Montaña 3ra Sección;2629;2547
Rio Seco y Montaña 2da Sección;282;2547
Carlos A Madrazo Poblado C 41;283;2547
Francisco Trujillo Gurria;280;2547
Río Seco y Montaña 1a Secc;2328;2547
Ocuapan;273;2547
Mecatepec;271;2547
Tecominoacan;277;2547
Monte de Oro 1a Sección;272;2547
San Fernando;276;2547
El Suspiro;2333;2547
Pedro C Colorado Poblado C 26;287;2547
Paso de La Mina 2da Sección (Barrial);2503;2547
C- 34 Lic. Benito Juárez García;285;2547
Los Naranjos 2a Secc;286;2547
El Barrial 3a Secc;2409;2547
Las Galaxias;1830;2547
Arboledas;1733;2547
Macayo y Naranjo 2a Secc;290;2547
Otra Banda;291;2547
El Desecho Playa 2da Sección;2557;2547
El Desecho 2a Secc;265;2547
Libertad;269;2547
Macayo y Naranjo 1a Secc;2324;2547
Los Naranjos 3ra Sección;2583;2547
Los Naranjos 1a Secc;270;2547
El Desecho 1a Secc;264;2547
Limoncitos;2326;2547
Villa Flores 2a Secc;2316;2547
Tierra Nueva 1a Secc;278;2547
El Puente;266;2547
Tierra Nueva 2a Secc;279;2547
Guiral y Gonzalez 1a Secc;267;2547
Ostiatán 2a Secc;2315;2547
Samaria;2506;2547
Laguna de los Limones;292;2547
Limones;2317;2547
Otra Banda 1a Secc;293;2547
Villa de Guemez;228;2569
Ricardo Flores Magón (Ejido);229;2569
Constitución Del 17 (Ejido);3038;2569
San Jose de las Flores (Ejido);231;2569
La Esperanza (Ejido);3037;2569
San Cayetano (Ejido);230;2569
Ciudad Victoria (Gral. Pedro J. Mendéz);232;2569
Subida Alta (Ejido);3039;2569
San Juana (Ejido);233;2569
Luz Del Campesino (Ejido);234;2569
Acatlán (Ejido);3040;2569
Miraflores (Ejido);235;2569
La Diana (Ejido);236;2569
La Parrita (Ejido);3041;2569
Graciano Sanchez (Ejido);238;2569
El Carmen (Ejido);237;2569
Santa Rosa (Ejido);240;2569
El Roble (Ejido);3036;2569
El Alamito (Ejido);241;2569
El Olmo (Ejido);242;2569
Santa Gertrudis (Ejido);3075;2569
El Arco (Ejido);243;2569
El Porvenir (Ejido);3042;2569
La Presita (Ejido);3043;2569
Las Crucitas (Ejido);244;2569
El Tule;5032;2415
Ciudad Fernández;1465;2402
Moras de Frontera;124;2402
El Manantial;1;2402
Puestecitos;126;2402
Cruz del Mezquite;111;2402
El Fresno;8199;2469
La Cabellera;8271;2469
Los Aguajes;8314;2469
El Mezquitalito;8203;2469
Adolfo Ortíz;8147;2469
El Alamito;8184;2469
El Oso;8209;2469
Guillermo Pereyda;8249;2469
Jorge Leyva Iribe;8260;2469
La Herradura;8278;2469
La Manga;8282;2469
Las Caballerizas;8304;2469
Las Isabeles;8308;2469
Laura Viuda de Ángulo;8311;2469
Los Pirules;8334;2469
Manuel Valdez Valdez;8340;2469
Martín Rivera Ojeda;8345;2469
Olivares Martínez;8354;2469
Paseo el Greco;8358;2469
Pedro Cruz;8359;2469
Rancho Bacaparra;8375;2469
Rancho de Toño;8378;2469
Rancho Pericles;8388;2469
Represo;8392;2469
Tres en Uno (Las Palapas);8412;2469
David Muñoz Orona;8181;2469
El Ranchito;8222;2469
Jaime Acedo;8254;2469
Javier Espinoza;8255;2469
La Ladrillera;8280;2469
Pablo Gracia Tena;8356;2469
Petra de Ozorni;8361;2469
Ramón Tapia;8373;2469
Rancho San Benito;8389;2469
Abel Acosta Anaya;8145;2469
Altagracia Betancurt Solís;8152;2469
Antonio Cuadras;8155;2469
Arnulfo Robles Bustamante;8157;2469
Carlos de la Madrid;8168;2469
Fernando Ramírez;8241;2469
La Marrana (Corrales la Marrana);8283;2469
Los Álamos (Corrales Gómez);8317;2469
Los Fresnales;8327;2469
Los Pinitos (Evaristo Molina Olivas);8332;2469
Mario Ruiz Madrid;8342;2469
Quinta Chilla (Quinta Chía);8367;2469
Rancho Kilómetro Nueve;8383;2469
Ricardo Dórame Madrid (Kilómetro Trece);8394;2469
Albergue Divina Providencia;8148;2469
Ángel Alonso;8153;2469
Blas Domínguez;8163;2469
El Pitahayo (Roberto Fu);8214;2469
Fundación Brazos de Amor;8245;2469
Gilberto Chávez Romero;8246;2469
Guillermo Carrillo González;8248;2469
Jesús Terán Morales;8258;2469
José Manuel Flores Moreno;8264;2469
Ricardo Cornídez;8393;2469
Cayo Méndez;8170;2469
Centro de Readaptación Social (CERESO);8172;2469
Chacahuala;8173;2469
Chávez Ochoa;8174;2469
Cornelio Preciado (Kilómetro Seis);8177;2469
El Cémaro;8194;2469
El Fresnal;8198;2469
El Potrerón;8219;2469
GM;8247;2469
Herlinda Celaya Ibarra;8250;2469
José Ramón Grijalva Jiménez (Kilómetro Cinco);8265;2469
Rancho Bacaparra;8374;2469
Rancho Nuevo (El Nogal);8386;2469
Rancho Nuevo el Cachetón;8387;2469
San Pedro;8408;2469
Alfonso García Romo;8150;2469
Alfredo Díaz Soto;8151;2469
Candelaria Chávez de Robinson;8166;2469
Capri;8167;2469
El Álamo (Enrique Traín);8187;2469
El Palo Verde;8210;2469
José Rivera Ojeda;8266;2469
Julia León Molina;8269;2469
Licenciado Anselmo Murillo;8312;2469
Los Janitos;8329;2469
Campo Arvizu;3472;2509
Campo Cuauhtémoc;3476;2509
La Laguna Mondaca;3656;2509
Lamberto Arvizu;3666;2509
Licenciado Miguel de la Madrid Hurtado;3688;2509
Miguel de la Madrid Dos;3721;2509
El Invernadero;3549;2509
Tres Arbolitos;3823;2509
GenioKowi;3604;2509
La Pastera;3657;2509
Miguel de la Madrid Uno;3722;2509
Arroyo Cocoraque (Ladrillera);3446;2509
Campo Antonio Zazueta (Las Ruinas);3471;2509
Campo del Gringo;3481;2509
Miguel de la Madrid Dos;3720;2509
Buaraje Viejo;1023;2509
Santa Rita;2525;2543
Pueblo Nuevo de las Raíces;238;2543
Monteceibas;2640;2543
Revolución;1553;2543
El Censo;1667;2543
El Manzano;1086;2543
La Agraria;1149;2543
Riveras de las Raíces;1230;2543
Villa Unión;1551;2543
San Antonio;2524;2543
Constitución;1064;2543
El Recreo;1668;2543
San Vicente;2594;2543
Gracias México;2619;2543
Las Raíces;1669;2543
Bicentenario;2646;2543
La Victoria;2226;2543
Tumbuluschal;239;2543
Alvarado 1a Secc;240;2543
Alvarado Guardacosta;241;2543
Subteniente Garcia;243;2543
Alvarado Jimbal 3a Secc;244;2543
Estanzuela 1a Secc;245;2543
Estanzuela 2a Sección;1106;2543
Torno Largo 3a Secc;2278;2543
Boquerón 2a Sección (El Barquillo);2234;2543
Torno Largo 2a Secc;2277;2543
Parrilla 5a Secc;2227;2543
Las Margaritas;2553;2543
MUSA;3726;2509
Los Pinos;1626;2605
San Miguel;1594;2605
La Cieneguita;36;2477
La Ramada;53;2477
Las Pulgas;64;2477
Ciénega de Horcones;3;2477
El Campito;13;2477
La Lluvia;46;2477
Las Cuevas Coloradas;60;2477
Agua Fría;728;2477
El Vaso;30;2477
Campo Treinta y Nueve;4681;2485
Pablo Bórquez Almada;5632;2485
Silvia Navarro Mendívil;5926;2485
Alfonso Navarro Haro;4462;2485
Bloque Mil Ciento Uno;4531;2485
Centro de Mejoramiento Genético;4719;2485
Espanos Agropecuaria (Bloque 1605);5032;2485
Jesús Castelo;5187;2485
Julián Valenzuela (Bloque 1405);5246;2485
Las Piochitas (Bloque 1003);5422;2485
Quiñones;5698;2485
Tomás de la O Aguirre;5945;2485
Barlovento;6206;2497
Cajeme;6231;2497
Campillo (Santa Rosalía);6238;2497
Ceres (La Agrícola);6278;2497
El Carrizo (San Isidro);6421;2497
El Charro;6438;2497
El Rojo (El 57);6611;2497
Gloria Elena;6724;2497
La Gloria;6873;2497
La Ponderosa [Porcicola];6948;2497
La Providencia;6957;2497
Los Guajolotes;7112;2497
Los Hoyos;7113;2497
Ranchito;7311;2497
San Felipe;7419;2497
San Isidro Dos;7468;2497
San José el Retiro;7495;2497
Sonora Hortalizas y Frutales;7706;2497
Subestación Número Cinco (Subestación Eléctrica);7710;2497
TEQSA (Las Polleras);7722;2497
Todos Santos;7731;2497
Colonia el Paraíso;6300;2497
Coorit;6305;2497
Estero Santa Cruz;6689;2497
La Providencia;6956;2497
Los Pozos;7151;2497
Mineros de Pilares;7202;2497
Monterrey;7216;2497
San Luis;7522;2497
Uruapan (Bomba Negra);7748;2497
El Abanico (Santa Lucía);2725;2497
Francisco Eusebio Kino (Colonia Kino);6714;2497
Hacienda Valle Verde;6748;2497
Rancho Cuatro (Lázaro Cárdenas);7313;2497
San Isidro (Obregón);7467;2497
Basopa (San Alfonso);6209;2497
Condominios Jacquelynn;6302;2497
DICTUS;6339;2497
Las Jaibas;7027;2497
María del Carmen Dos (Chitongo);7183;2497
Narciso Mendoza;7220;2497
Punta el Estero;7300;2497
San Francisco;7437;2497
Centro de Educación y Capacitación el Estero;6276;2497
Flores Muñoz;6704;2497
La Salinera;6972;2497
María del Carmen;7181;2497
Maximiliano R. López;7191;2497
Moctezuma;7204;2497
Pozo Loco;7284;2497
San Nicolás (San Nicolás de Kino);7548;2497
Santa Silvia;7675;2497
Guadalajara;6733;2497
Ignacio Manuel Altamirano;6755;2497
San Agustín (Kiwis);7371;2497
V 8;1931;2525
Luis Donaldo Colosio;1936;2525
Santa Ana Centro;762;2525
Los Arcos;1925;2525
3 Imágenes;1930;2525
Las Playitas;3280;2525
Infonavit 2;1922;2525
El Polvorín;1927;2525
La Terracita;1932;2525
Fovissste;1934;2525
Lomas de Santa Ana;1935;2525
La Granja;2939;2525
Pantanito;763;2525
Santa Martha;764;2525
Santa Ana Viejo;765;2525
El Claro;767;2525
Santa Rita Del Claro;768;2525
Coyotillo Sur;3357;2525
Llano;769;2525
Cananea Centro;770;2486
Mesa de Garibay;1779;2486
Cananea Vieja Sección Sur;1769;2486
Barrilito;1782;2486
Parque Industrial;1797;2486
Petroleros 2;9332;2486
El Peñascal;1770;2486
El Llanito;1777;2486
La Estación;3064;2486
Fucuy;9333;2486
Leyes de Reforma;1781;2486
El Volteadero;1778;2486
Petroleros;1780;2486
María Galindo Tejeda;5549;2485
Mil Cien y Canal Bajo;5589;2485
Modesto Vázquez;5592;2485
Ocho y Media (Bloque 908);5608;2485
Palo Quemado;5642;2485
Porcícola Bachoco;5663;2485
Ramón Delgado;5714;2485
Rogelio López;5802;2485
Socorro Menesses (Bloque 708);5930;2485
Tiasa;5943;2485
Ejido Estación Luis;4812;2485
El Coyote;4886;2485
Emeterio Cota;5009;2485
Germán Soto (Bloque 1006);5115;2485
Héctor Mercado;5147;2485
Homogono Briceño;5158;2485
Los Chulos;5460;2485
Los Jugados;5475;2485
Oviachic;5629;2485
Rosario Balderrama;5812;2485
Rosario Contreras (Bloque 902);5813;2485
Sergios;5917;2485
Teresa Ramírez;5942;2485
Campo 47;924;2485
Campo Treinta y Siete (Bloque 905);2820;2485
Ana Blasch;4476;2485
Campo de Antonio Mejía Dávila;4584;2485
Campo Treinta y Cinco (Bloque 705);4679;2485
Carmen Chávez;4703;2485
Duarte Valdez;4794;2485
El Coyote;4885;2485
Familia Cordero;5055;2485
Fermín Moroyoqui (Bloque 1108);5071;2485
Guillermo Faiters;5137;2485
La Cuneta (Bloque 1208);5288;2485
Las Muñecas;5415;2485
Marcos Parra (Bloque 1106);5544;2485
Patricia Martínez;5652;2485
Las Glorias;2396;2450
Prados del Valle;2519;2450
Residencial Ahome 2000;2407;2450
Ferrocarril;733;2450
Bahía de Lobos;1306;2539
Campo Juan Garcia;2427;2539
San Francisco;2437;2539
Campo Hector Cervantes;2445;2539
San Francisco Rio Muerto;2446;2539
Campo de Luis Lizarraga;2451;2539
San Francisco O Narciso Beltran;2439;2539
Emiliano Zapata;2429;2539
Sonora;2431;2539
Agraristas de Ciudad Obregón;2434;2539
Bloque 837;2436;2539
Felizardo Ochoa;2430;2539
Ignacio Zaragoza;2433;2539
Campo de Jaime Miranda;2441;2539
Campo de Jose Asencion Cuevas;2444;2539
Abelardo Galáz Preciado;6;2492
La Candelaria;19;2492
Cochórit;11;2492
Niño San Humberto [Casa Hogar];31;2492
La Piedrera;24;2492
El Bateve;13;2492
Silvia Orduño;42;2492
La Aguilita;18;2492
El Bateve Número Uno;14;2492
Empalme el Águila;16;2492
San Isidro Barcenas;38;2492
La Escondida (Agua Caliente);22;2492
Margarita (Agrícola Omega);29;2492
Sociedad Igualitaria;43;2492
Santa Cruz;41;2492
Sociedad Rubén Jaramillo (Campo Guaymas);44;2492
San Pablo Dos;39;2492
San Fernando de Guaymas;1319;2492
Cruz de Piedra;1318;2492
La Casita de Campo;20;2492
Roncalli;35;2492
San Enrique;2929;2492
Los Chiltepines (San Juan);26;2492
Los Venados;28;2492
Los Hoyos [Centro de Transferencia de Embriones];27;2492
Juan Rodríguez;2930;2492
San Andrés;37;2492
San Antonio;1332;2492
Playa del Sol;32;2492
Complementación Ejido Baca Calderón;12;2492
Zaragoza (Santa Amelia);1324;2492
Gaferza;1322;2492
Buffalo Packing (Gringo Cebollero);9;2492
El Porvenir;1320;2492
Úrsulo Galván;1328;2492
Fátima;1327;2492
La Palma;1321;2492
Mi Patria Es Primero;1323;2492
Pozo Nueve;33;2492
Establo Fátima (Agroindustrial Vilo);17;2492
Ruiz;36;2492
Maytorena;1331;2492
Aeródromo San Martín;7;2492
Tembladera;2154;2542
El Zapotal;2155;2542
Ribera Media San Francisco;2160;2542
San Pedrito Monterrey;2144;2542
Las Delicias;2150;2542
3 Brazos;761;2542
Ribera Alta 1a Sección;759;2542
Arauz Quintín Nueva Esperanza;747;2542
Juchinan;2161;2542
Los Idolos Margen Izquierdo;2566;2542
Rómulo Cachón Ponce (Hormiguero);3048;2542
Chilapa Margen Derecho;751;2542
Islas Cruces Miguel Hidalgo;769;2542
Chilapa 3a Sección;2075;2542
Los Dolos;2076;2542
Boca de Chilapa;768;2542
Boca de Chilapa;2074;2542
Chilapa Sección Escobas;752;2542
Chilapa 2da Sección;2563;2542
Chilapa Margen Izquierdo;767;2542
Gómez Villanueva;2078;2542
Chilapa 2da Sección Margen Derecha;2501;2542
Ignacio Allende;771;2542
Constancia y Venecia;770;2542
La Unión;775;2542
Ignacio Zaragoza;773;2542
Jalapita 1a Secc;774;2542
Batarimocha;8762;2470
La Mesa;8976;2470
La Urraca;8998;2470
Las Cabras;9010;2470
Las Uvalamas;9039;2470
Los Encinos;9063;2470
Maranatha (Argentina);9083;2470
Monterrey (Bachoco 3265);9092;2470
Piedras Blancas;9111;2470
Rancherías;9121;2470
San Antonio de los González;9141;2470
Tetacruz;9188;2470
Abachapa;8740;2470
Cuchujaqui;8797;2470
El Aguaje;8803;2470
El Caracol;8817;2470
El Dátil;8838;2470
El Guasimal;8850;2470
El Sauce;8890;2470
Juchica;8935;2470
Las Norias;9027;2470
Las Uvalamas;9038;2470
Los Mezquitos;9075;2470
Nasubampo;9097;2470
Santa Cecilia;475;2605
Francisco Sarabia;491;2605
Salvador Guarneros;492;2605
Belén;496;2605
Independencia;1577;2605
Alfonso Espejel;495;2605
Nazaret;709;2605
El Refugio;494;2605
San Benigno;696;2605
San Mateo Aticpac;87;2605
Amantla;692;2605
Las Palomas;1583;2605
Mochipaco;1140;2493
Rosas Rochín;2644;2493
La Trinidad;2645;2493
El Chori (El Choya);2649;2493
Caurajaqui;2653;2493
Kilómetro Veinte (El Uno);3372;2493
El Resbalón;14;2493
San Ángel;26;2493
Algodonera UCA de Huatabampo;29;2493
Mil Hectáreas;1137;2493
Campanichaca;1143;2493
Cruz Verde;2658;2493
El Salitral;2670;2493
Barraza;5;2493
El Rastro;12;2493
Bacobampo;1130;2493
Tiriscohuasa;1142;2493
Nicolás González;8353;2469
Pedro Duarte Contreras;8360;2469
Rafael Contreras Lizárraga;8369;2469
Ramón Álvarez;8370;2469
Los Pinos;122;2402
Democracia II;2050;2402
San Antonio;1004;2402
Arroyo Hondo;109;2402
Santa María de los LLanitos;5;2402
Los LLanitos;2;2402
Prados de Fertimex I;3;2402
Prados de Fertimex II;4;2402
La  Mora;117;2402
Los Molinos;120;2402
Galeana;2051;2402
El Alto;2055;2402
Jardines del Alto;2053;2402
El Altillo;2054;2402
Las Fuentes II;2558;2402
San Martín;127;2402
Mollinedo;2052;2402
El VIiento;115;2402
Casa Blanca;2056;2402
Mezquital del Alto;123;2402
La Esperanza;118;2402
Concordia;2048;2402
Santa Cruz;2726;2402
Gama;116;2402
Atletas;110;2402
Los Álamos;119;2402
Democracia I;2049;2402
El Mezquital;113;2402
Prados de Moctezuma;2797;2402
El Paraíso;114;2402
Vista Hermosa;2963;2402
Cuarto;1921;2402
Tercero;1922;2402
El  Paseo;112;2402
Fracción El Refugio Centro;1920;2402
Segundo;1919;2402
Los Naranjos;121;2402
Primero;125;2402
Las Adjuntas;54;2402
Mesa del Campanario;63;2402
El Obraje;16;2402
La Concepción;43;2402
Morillos;67;2402
Atotonilco;1475;2402
El Mimbre;14;2402
La Tízar;52;2402
La Ventilla;53;2402
Joya de las Peñas;40;2402
Las Pilas;57;2402
Paso de San Martín;68;2402
Colonia Camino Real;8;2402
Alberto Yépiz Beltrán (Bloque 803);4453;2485
Amalia Castelo;4471;2485
Benito Zayas;4522;2485
Campo Cincuenta (Bloque 707);4574;2485
Campo de A. Orduño;4580;2485
Campo de Amezcua;4582;2485
Campo de Saldívar;4628;2485
Campo Enrique Luders (Bloque 807);4638;2485
Campo Treinta y Cuatro (Bloque 703);4680;2485
Casa del Sanjero;4709;2485
Chino Parra;4734;2485
Ejido Constituyentes;4808;2485
El Triunfo (Ejido Constituyentes);5001;2485
La Alberca (El Oasis);5256;2485
El Gavilán;16;2477
La Escoba (Calle Uno y Seiscientos);5298;2485
La Huerta (Bloque 601);5312;2485
Las Chivas;5407;2485
Los Caballos;5455;2485
Magata;5523;2485
Manuel Velázquez;5539;2485
María Portillo;5556;2485
Pistas de los Frías (Bloque 706);5659;2485
Rafael Ruiz;5704;2485
Ramón Oroz;5720;2485
Rogelio Ceballos;5801;2485
Santa Angélica;5879;2485
Silvano Beltrán (Bloque 1206);5925;2485
Zona Ejidal;6000;2485
Zona Urbana;1884;2485
Blas Guerrero;4526;2485
Campo Cincuenta y Uno (Bloque 607);4577;2485
Campo de Carlos Dengel (Bloque 701);4588;2485
Campo de Isidro Aragón;4599;2485
Campo de Róbinson Bours;4627;2485
Campo Diez y Media (Campo Millanes);4631;2485
Campo María Elena;4653;2485
Bachoco;4512;2485
Calle Siete y Canal Bajo;4558;2485
Campo de Chamelia;4590;2485
Campo de los Castro (Bloque 609);4612;2485
Campo Ocho y Medio;4658;2485
Campo Veintidós;4686;2485
Ejido Constituyentes (Bloque 1002);4809;2485
Ejido Toribio Velázquez;4823;2485
Ejido Toribio Velázquez;4825;2485
El Seis Viejo (El Seis);4988;2485
Elena Arvizu;5006;2485
Elena Verdugo;5007;2485
Jorge Murrieta;5205;2485
Julián Nevares;5245;2485
La Ceiba;5274;2485
La Orgullosa;5342;2485
Las Palmas;5416;2485
Los Buhitos [Productora];5453;2485
Martha Valdez;5568;2485
